listing_id,agent_id,property_type,address,city,province,asking_price_idr,size_sqm,bedrooms,bathrooms,land_area_sqm,listed_date,status,days_on_market
LST00795,AGT120,Vila,Jl. Solo No. 54,Jakarta Selatan,DKI Jakarta,16019000000,291,3,2,524,2023-12-16,sold,135
LST00796,AGT100,Kavling,Perumahan Bintaro Sektor Blok C21 No. 93,Bandung,Jawa Barat,2301000000,112,0,0,112,2023-11-26,sold,118
LST00797,AGT036,Apartemen,Jl. Basuki Rahmat No. 97,Jakarta Selatan,DKI Jakarta,2630000000,190,3,2,,2024-08-24,sold,156
LST00798,AGT047,Ruko,Jl. Wolter Monginsidi No. 150,Yogyakarta,DI Yogyakarta,9106000000,349,0,2,365,2024-04-06,sold,18
LST00799,AGT012,Apartemen,Jl. Malioboro No. 240,Bandung,Jawa Barat,591000000,62,2,1,,2024-09-02,active,166
LST00800,AGT060,Vila,Jl. Dago No. 237,Medan,Sumatera Utara,8753000000,203,4,5,449,2022-05-12,active,32
LST00801,AGT065,Rumah,Perumahan Pakuwon Blok G1 No. 23,Yogyakarta,DI Yogyakarta,2375000000,79,2,2,274,2023-10-20,active,56
LST00802,AGT116,Rumah,Cluster Anggrek Blok D22 No. 37,Bandung,Jawa Barat,6687000000,128,6,5,179,2023-04-07,sold,52
LST00803,AGT042,Rumah,Jl. Flamboyan No. 53,Yogyakarta,DI Yogyakarta,7611000000,476,6,2,498,2022-03-10,sold,36
LST00804,AGT002,Rumah,Jl. Senopati No. 48,Bogor,Jawa Barat,6391000000,456,5,5,595,2024-12-17,active,255
LST00805,AGT049,Rumah,Perumahan Pondok Indah Blok E28 No. 18,Jakarta Barat,DKI Jakarta,14138000000,166,6,4,294,2022-05-18,sold,113
LST00806,AGT110,Apartemen,Jl. Cikini No. 26,Depok,Jawa Barat,3431000000,40,1,1,,2022-08-30,off_market,285
LST00807,AGT060,Kavling,Jl. Melati No. 58,Bali,Bali,410000000,387,0,0,387,2023-08-17,sold,65
LST00808,AGT100,Kavling,Jl. Mahoni No. 248,Jakarta Barat,DKI Jakarta,1665000000,114,0,0,114,2023-08-13,sold,20
LST00809,AGT137,Ruko,Jl. Kenanga No. 140,Bekasi,Jawa Barat,4755000000,345,0,3,409,2022-08-16,sold,150
LST00810,AGT121,Ruko,Jl. Pinang No. 86,Bekasi,Jawa Barat,5109000000,95,0,1,138,2022-05-02,active,72
LST00811,AGT053,Rumah,Jl. Anggrek No. 89,Bali,Bali,9463000000,478,4,1,538,2022-05-25,active,214
LST00812,AGT021,Ruko,Jl. Flamboyan No. 10,Surabaya,Jawa Timur,9834000000,325,0,1,359,2024-10-14,sold,130
LST00813,AGT058,Apartemen,Jl. Pisang No. 6,Bali,Bali,3219000000,132,4,2,,2022-04-24,sold,7
LST00814,AGT051,Rumah,Jl. Braga No. 197,Bekasi,Jawa Barat,9252000000,371,5,1,512,2024-02-12,sold,179
LST00815,AGT033,Rumah,Perumahan Taman Mas Blok E29 No. 48,Bali,Bali,7540000000,419,5,5,454,2023-12-22,active,100
LST00816,AGT088,Vila,Jl. Pisang No. 106,Jakarta Timur,DKI Jakarta,15304000000,179,4,3,276,2025-01-03,sold,146
LST00817,AGT012,Rumah,Cluster Anggrek Blok B10 No. 6,Depok,Jawa Barat,13636000000,67,3,1,86,2023-10-06,sold,90
LST00818,AGT063,Vila,Jl. Cempaka No. 20,Surabaya,Jawa Timur,10581000000,216,7,7,511,2023-05-28,active,279
LST00819,AGT053,Rumah,Jl. Asia Afrika No. 200,Surabaya,Jawa Timur,8608000000,421,4,2,534,2023-08-23,sold,168
LST00820,AGT063,Ruko,Jl. Flamboyan No. 14,Bandung,Jawa Barat,9431000000,216,0,2,305,2023-12-11,sold,106
LST00821,AGT125,Ruko,Jl. Kaliurang No. 60,Bandung,Jawa Barat,5383000000,120,0,1,137,2023-09-17,active,380
LST00822,AGT142,Rumah,Jl. Pahlawan No. 167,Jakarta Timur,DKI Jakarta,3953000000,122,4,2,131,2024-07-18,active,59
LST00823,AGT006,Rumah,Jl. Cikini No. 212,Bandung,Jawa Barat,8674000000,488,2,2,559,2022-06-23,sold,16
LST00824,AGT072,Rumah,Jl. Braga No. 114,Tangerang,Banten,14501000000,372,5,4,376,2022-04-01,sold,58
LST00825,AGT053,Rumah,Jl. Anggrek No. 139,Jakarta Timur,DKI Jakarta,6714000000,154,5,5,167,2023-12-14,active,14
LST00826,AGT087,Rumah,Perumahan Graha Famili Blok G20 No. 56,Depok,Jawa Barat,14068000000,194,6,2,387,2024-05-25,sold,15
LST00827,AGT028,Vila,Jl. Kaliurang No. 67,Jakarta Barat,DKI Jakarta,19130000000,348,5,6,635,2022-11-29,active,196
LST00828,AGT120,Vila,Jl. Gatot Subroto No. 22,Jakarta Barat,DKI Jakarta,8806000000,217,3,3,676,2023-05-27,sold,139
LST00829,AGT076,Rumah,Perumahan Kelapa Gading Blok F9 No. 84,Depok,Jawa Barat,6030000000,352,5,1,509,2022-01-26,active,64
LST00830,AGT079,Rumah,Jl. Melati No. 113,Tangerang,Banten,9813000000,398,4,3,443,2022-01-19,sold,120
LST00831,AGT010,Kavling,Jl. Kelapa No. 105,Bali,Bali,1669000000,325,0,0,325,2022-04-30,active,297
LST00832,AGT021,Apartemen,Jl. Thamrin No. 197,Bandung,Jawa Barat,2614000000,178,3,1,,2023-07-20,sold,67
LST00833,AGT127,Rumah,Jl. Pisang No. 30,Bandung,Jawa Barat,2584000000,176,3,1,334,2022-03-20,active,95
LST00834,AGT130,Apartemen,Jl. Pisang No. 16,Bandung,Jawa Barat,3957000000,170,3,1,,2023-06-15,active,132
LST00835,AGT005,Rumah,Perumahan Taman Mas Blok A17 No. 57,Yogyakarta,DI Yogyakarta,11614000000,492,4,1,645,2022-08-20,sold,131
LST00836,AGT020,Rumah,Jl. Pemuda No. 225,Jakarta Selatan,DKI Jakarta,4382000000,164,4,3,338,2023-08-03,active,74
LST00837,AGT007,Apartemen,Jl. Asia Afrika No. 121,Jakarta Selatan,DKI Jakarta,3025000000,177,3,2,,2023-08-26,sold,160
LST00838,AGT008,Kavling,Perumahan Bintaro Sektor Blok E1 No. 14,Jakarta Pusat,DKI Jakarta,856000000,268,0,0,268,2023-03-10,sold,81
LST00839,AGT131,Rumah,Perumahan BSD Blok D27 No. 75,Semarang,Jawa Tengah,12227000000,459,6,5,641,2022-03-08,sold,169
LST00840,AGT039,Rumah,Jl. Dago No. 138,Bandung,Jawa Barat,6743000000,450,2,1,507,2022-09-06,sold,136
LST00841,AGT014,Apartemen,Jl. Diponegoro No. 234,Jakarta Selatan,DKI Jakarta,4219000000,190,4,2,,2023-05-15,active,169
LST00842,AGT063,Rumah,Perumahan Taman Mas Blok F8 No. 57,Semarang,Jawa Tengah,13590000000,453,4,2,569,2024-04-19,sold,93
LST00843,AGT021,Apartemen,Jl. Pisang No. 115,Depok,Jawa Barat,3233000000,165,1,2,,2024-05-07,sold,59
LST00844,AGT146,Apartemen,Jl. Sakura No. 156,Jakarta Utara,DKI Jakarta,1376000000,159,2,2,,2023-06-18,active,147
LST00845,AGT088,Rumah,Jl. Cendana No. 148,Jakarta Utara,DKI Jakarta,5642000000,120,2,2,227,2024-10-09,active,324
LST00846,AGT051,Rumah,Jl. Basuki Rahmat No. 191,Depok,Jawa Barat,3447000000,292,2,1,322,2022-07-26,sold,33
LST00847,AGT009,Ruko,Jl. Sakura No. 132,Jakarta Pusat,DKI Jakarta,7868000000,92,0,3,113,2024-12-20,active,199
LST00848,AGT109,Rumah,Jl. Tulip No. 87,Bekasi,Jawa Barat,6305000000,125,5,5,186,2023-11-21,sold,152
LST00849,AGT028,Kavling,Jl. Wolter Monginsidi No. 244,Bali,Bali,385000000,117,0,0,117,2024-07-08,sold,105
LST00850,AGT116,Rumah,Jl. Sakura No. 188,Yogyakarta,DI Yogyakarta,12635000000,487,5,3,680,2023-01-11,sold,151
LST00851,AGT131,Apartemen,Jl. Tunjungan No. 98,Jakarta Selatan,DKI Jakarta,1036000000,60,1,2,,2023-10-19,active,225
LST00852,AGT046,Ruko,Jl. Cikini No. 127,Yogyakarta,DI Yogyakarta,9134000000,381,0,2,479,2023-11-30,active,25
LST00853,AGT145,Rumah,Cluster Mawar Blok C25 No. 23,Bekasi,Jawa Barat,8981000000,328,6,5,437,2022-10-21,sold,11
LST00854,AGT054,Apartemen,Jl. Kemang Raya No. 26,Bandung,Jawa Barat,3876000000,154,3,3,,2023-12-13,active,146
LST00855,AGT043,Rumah,Perumahan Bintaro Sektor Blok C30 No. 34,Depok,Jawa Barat,2442000000,207,4,4,319,2022-08-06,active,119
LST00856,AGT072,Apartemen,Jl. Mahoni No. 8,Jakarta Timur,DKI Jakarta,1505000000,46,2,3,,2022-03-23,sold,139
LST00857,AGT138,Ruko,Jl. Diponegoro No. 242,Depok,Jawa Barat,3997000000,83,0,2,86,2024-05-23,off_market,257
LST00858,AGT134,Rumah,Jl. Tulip No. 114,Depok,Jawa Barat,2567000000,485,5,3,513,2024-06-04,sold,127
LST00859,AGT068,Rumah,Jl. Pisang No. 187,Surabaya,Jawa Timur,1923000000,130,4,1,220,2022-06-02,active,168
LST00860,AGT041,Rumah,Jl. Cempaka No. 181,Bandung,Jawa Barat,8807000000,231,4,4,392,2023-10-07,active,20
LST00861,AGT111,Apartemen,Jl. Anggrek No. 243,Bekasi,Jawa Barat,1172000000,155,3,1,,2022-01-17,sold,63
LST00862,AGT036,Kavling,Jl. Pisang No. 173,Tangerang,Banten,2601000000,272,0,0,272,2023-02-05,active,136
LST00863,AGT121,Rumah,Perumahan BSD Blok F29 No. 12,Jakarta Timur,DKI Jakarta,2981000000,308,3,3,435,2024-11-23,sold,55
LST00864,AGT001,Kavling,Jl. Kelapa No. 182,Bogor,Jawa Barat,1978000000,114,0,0,114,2022-12-31,sold,10
LST00865,AGT108,Rumah,Jl. Wolter Monginsidi No. 124,Depok,Jawa Barat,11771000000,194,6,4,355,2024-12-22,sold,169
LST00866,AGT047,Apartemen,Jl. Riau No. 154,Bandung,Jawa Barat,2808000000,81,3,3,,2024-01-02,sold,140
LST00867,AGT124,Apartemen,Jl. Diponegoro No. 108,Jakarta Timur,DKI Jakarta,2770000000,46,2,1,,2024-07-04,sold,84
LST00868,AGT064,Apartemen,Jl. Tulip No. 89,Tangerang,Banten,3830000000,51,2,2,,2024-03-26,sold,33
LST00869,AGT124,Rumah,Jl. Melati No. 75,Jakarta Barat,DKI Jakarta,14264000000,472,5,5,577,2023-07-03,active,260
LST00870,AGT056,Ruko,Jl. Kemang Raya No. 106,Surabaya,Jawa Timur,7501000000,111,0,3,209,2024-03-12,active,227
LST00871,AGT109,Rumah,Jl. Senopati No. 163,Surabaya,Jawa Timur,7031000000,193,2,2,317,2022-04-04,active,158
LST00872,AGT115,Ruko,Jl. Tulip No. 243,Surabaya,Jawa Timur,7514000000,193,0,3,214,2023-11-07,off_market,96
LST00873,AGT139,Apartemen,Jl. Senopati No. 234,Jakarta Utara,DKI Jakarta,513000000,27,4,1,,2023-12-24,sold,142
LST00874,AGT017,Apartemen,Jl. Mahoni No. 215,Bogor,Jawa Barat,753000000,154,2,2,,2025-01-02,active,203
LST00875,AGT059,Apartemen,Jl. Sudirman No. 241,Medan,Sumatera Utara,2727000000,63,3,2,,2022-01-28,off_market,48
LST00876,AGT006,Vila,Jl. Mahoni No. 73,Bali,Bali,18254000000,202,7,7,657,2023-09-10,active,13
LST00877,AGT059,Rumah,Jl. Braga No. 168,Jakarta Selatan,DKI Jakarta,10847000000,455,3,1,524,2024-03-31,active,68
LST00878,AGT070,Rumah,Jl. Dago No. 6,Bali,Bali,14622000000,103,2,1,232,2022-01-31,active,381
LST00879,AGT139,Kavling,Perumahan Pondok Indah Blok G13 No. 25,Jakarta Barat,DKI Jakarta,2677000000,157,0,0,157,2023-10-02,sold,83
LST00880,AGT109,Apartemen,Jl. Flamboyan No. 68,Jakarta Barat,DKI Jakarta,4547000000,27,3,2,,2024-08-23,sold,97
LST00881,AGT075,Kavling,Cluster Mawar Blok E9 No. 62,Jakarta Selatan,DKI Jakarta,1959000000,127,0,0,127,2023-08-06,active,360
LST00882,AGT137,Kavling,Cluster Anggrek Blok F13 No. 48,Depok,Jawa Barat,2275000000,205,0,0,205,2025-01-24,active,366
LST00883,AGT028,Vila,Jl. Pahlawan No. 95,Depok,Jawa Barat,15819000000,264,7,6,517,2024-09-03,sold,145
LST00884,AGT028,Rumah,Jl. Flamboyan No. 144,Jakarta Barat,DKI Jakarta,11031000000,219,4,2,380,2022-12-13,active,107
LST00885,AGT126,Apartemen,Jl. Basuki Rahmat No. 134,Bekasi,Jawa Barat,2397000000,43,2,2,,2023-04-22,active,31
LST00886,AGT127,Rumah,Perumahan Graha Famili Blok E20 No. 53,Bogor,Jawa Barat,4629000000,270,4,3,308,2022-01-12,sold,69
LST00887,AGT054,Apartemen,Jl. Sudirman No. 83,Bandung,Jawa Barat,4957000000,147,4,2,,2024-08-02,sold,124
LST00888,AGT132,Kavling,Jl. Dahlia No. 236,Medan,Sumatera Utara,2472000000,458,0,0,458,2022-08-04,sold,109
LST00889,AGT020,Ruko,Jl. Tulip No. 43,Jakarta Utara,DKI Jakarta,6955000000,145,0,1,165,2023-02-09,sold,113
LST00890,AGT030,Ruko,Jl. Kaliurang No. 125,Bandung,Jawa Barat,1439000000,297,0,2,318,2022-10-14,sold,141
LST00891,AGT108,Rumah,Jl. Gatot Subroto No. 134,Bali,Bali,7043000000,64,4,1,175,2023-10-23,active,315
LST00892,AGT096,Apartemen,Jl. Kelapa No. 206,Yogyakarta,DI Yogyakarta,4968000000,188,2,1,,2024-01-31,sold,133
LST00893,AGT065,Apartemen,Jl. Sakura No. 43,Jakarta Barat,DKI Jakarta,4217000000,140,2,2,,2024-12-09,sold,122
LST00894,AGT003,Rumah,Perumahan Griya Asri Blok C23 No. 25,Jakarta Selatan,DKI Jakarta,5705000000,273,3,1,393,2023-02-13,sold,178
LST00895,AGT025,Ruko,Jl. Tunjungan No. 153,Jakarta Pusat,DKI Jakarta,9610000000,314,0,2,326,2022-11-17,active,35
LST00896,AGT090,Ruko,Jl. Pinang No. 71,Jakarta Selatan,DKI Jakarta,9961000000,195,0,2,275,2023-08-06,active,219
LST00897,AGT150,Rumah,Jl. Pinang No. 20,Surabaya,Jawa Timur,12449000000,216,4,4,281,2022-11-09,sold,27
LST00898,AGT056,Apartemen,Jl. Kaliurang No. 151,Surabaya,Jawa Timur,2643000000,67,3,3,,2024-02-24,active,170
LST00899,AGT148,Rumah,Jl. Basuki Rahmat No. 54,Surabaya,Jawa Timur,13148000000,496,6,5,566,2022-12-11,sold,1
LST00900,AGT060,Apartemen,Jl. Mawar No. 83,Tangerang,Banten,2123000000,45,2,1,,2022-06-09,active,27
LST00901,AGT036,Ruko,Jl. Cikini No. 129,Jakarta Timur,DKI Jakarta,9183000000,305,0,2,390,2022-08-29,sold,62
LST00902,AGT144,Rumah,Perumahan Citra Garden Blok C17 No. 11,Jakarta Selatan,DKI Jakarta,6942000000,253,5,4,343,2023-03-15,sold,43
LST00903,AGT072,Kavling,Jl. Malioboro No. 178,Jakarta Barat,DKI Jakarta,785000000,303,0,0,303,2023-05-29,active,351
LST00904,AGT031,Apartemen,Jl. Asia Afrika No. 219,Yogyakarta,DI Yogyakarta,4920000000,133,3,1,,2024-08-12,active,395
LST00905,AGT089,Kavling,Jl. Pinang No. 98,Bali,Bali,1937000000,189,0,0,189,2024-02-06,active,92
LST00906,AGT003,Ruko,Jl. Cikini No. 85,Bandung,Jawa Barat,4008000000,306,0,2,373,2022-07-12,sold,95
LST00907,AGT065,Kavling,Jl. Anggrek No. 166,Jakarta Selatan,DKI Jakarta,2259000000,86,0,0,86,2023-07-18,active,329
LST00908,AGT123,Rumah,Perumahan Pondok Indah Blok G1 No. 92,Tangerang,Banten,7025000000,82,4,3,242,2024-08-22,sold,156
LST00909,AGT117,Rumah,Perumahan Griya Asri Blok E29 No. 92,Yogyakarta,DI Yogyakarta,8533000000,148,5,5,174,2022-11-10,active,362
LST00910,AGT046,Rumah,Jl. Tulip No. 15,Bekasi,Jawa Barat,14769000000,495,3,1,602,2024-06-27,active,327
LST00911,AGT016,Vila,Perumahan Pondok Indah Blok F1 No. 43,Jakarta Selatan,DKI Jakarta,11296000000,199,7,7,685,2023-10-11,sold,44
LST00912,AGT094,Apartemen,Jl. Kenanga No. 17,Surabaya,Jawa Timur,4579000000,25,4,2,,2023-01-31,sold,129
LST00913,AGT038,Rumah,Perumahan Pondok Indah Blok B23 No. 65,Depok,Jawa Barat,12443000000,196,2,1,309,2024-04-18,active,89
LST00914,AGT001,Apartemen,Jl. Dahlia No. 145,Jakarta Barat,DKI Jakarta,2899000000,92,3,1,,2024-08-06,sold,23
LST00915,AGT030,Vila,Jl. Melati No. 197,Jakarta Timur,DKI Jakarta,3967000000,243,3,2,455,2022-12-13,active,6
LST00916,AGT056,Kavling,Jl. Sudirman No. 79,Jakarta Timur,DKI Jakarta,2813000000,271,0,0,271,2023-01-27,sold,34
LST00917,AGT080,Rumah,Perumahan Cibubur Country Blok D8 No. 25,Tangerang,Banten,1373000000,254,4,2,325,2023-07-13,sold,52
LST00918,AGT046,Ruko,Jl. Malioboro No. 91,Jakarta Selatan,DKI Jakarta,5632000000,212,0,3,268,2024-01-15,active,179
LST00919,AGT134,Rumah,Perumahan Citra Garden Blok E7 No. 90,Bandung,Jawa Barat,7867000000,484,3,1,633,2024-06-07,sold,89
LST00920,AGT074,Vila,Jl. Gatot Subroto No. 24,Semarang,Jawa Tengah,7797000000,325,7,8,799,2024-11-17,sold,54
LST00921,AGT067,Kavling,Perumahan Taman Mas Blok E22 No. 81,Medan,Sumatera Utara,1093000000,319,0,0,319,2023-01-17,sold,122
LST00922,AGT036,Vila,Perumahan Pondok Indah Blok A11 No. 90,Tangerang,Banten,16310000000,450,5,5,788,2022-08-03,sold,162
LST00923,AGT092,Kavling,Jl. Senopati No. 87,Bandung,Jawa Barat,232000000,161,0,0,161,2022-07-25,sold,48
LST00924,AGT092,Apartemen,Jl. Melati No. 113,Jakarta Selatan,DKI Jakarta,2859000000,63,4,3,,2024-07-23,active,304
LST00925,AGT148,Ruko,Jl. Asia Afrika No. 154,Bekasi,Jawa Barat,7926000000,284,0,2,315,2023-11-23,active,248
LST00926,AGT103,Apartemen,Jl. Pemuda No. 199,Yogyakarta,DI Yogyakarta,2809000000,32,2,3,,2023-07-06,active,296
LST00927,AGT103,Rumah,Jl. Kaliurang No. 51,Jakarta Selatan,DKI Jakarta,10216000000,74,3,3,116,2022-10-13,active,67
LST00928,AGT086,Kavling,Perumahan Bintaro Sektor Blok G12 No. 59,Surabaya,Jawa Timur,420000000,126,0,0,126,2024-03-21,active,85
LST00929,AGT118,Kavling,Perumahan Bintaro Sektor Blok C10 No. 11,Jakarta Pusat,DKI Jakarta,203000000,417,0,0,417,2023-01-14,sold,61
LST00930,AGT053,Rumah,Jl. Asia Afrika No. 2,Malang,Jawa Timur,7652000000,106,3,1,281,2024-09-04,active,82
LST00931,AGT089,Rumah,Jl. Basuki Rahmat No. 172,Jakarta Timur,DKI Jakarta,2136000000,301,6,6,401,2024-02-10,sold,119
LST00932,AGT063,Rumah,Jl. Sakura No. 103,Yogyakarta,DI Yogyakarta,13001000000,109,5,2,190,2023-11-01,sold,73
LST00933,AGT109,Rumah,Jl. Melati No. 57,Jakarta Timur,DKI Jakarta,10280000000,261,6,1,349,2022-12-31,sold,61
LST00934,AGT095,Rumah,Jl. Riau No. 235,Bekasi,Jawa Barat,6435000000,234,6,1,390,2022-06-08,sold,166
LST00935,AGT059,Rumah,Perumahan Taman Mas Blok C13 No. 84,Bandung,Jawa Barat,2762000000,315,3,1,369,2023-01-04,sold,109
LST00936,AGT039,Apartemen,Jl. Anggrek No. 67,Bogor,Jawa Barat,2684000000,101,4,3,,2024-05-13,sold,46
LST00937,AGT042,Ruko,Jl. Wolter Monginsidi No. 176,Jakarta Barat,DKI Jakarta,7324000000,344,0,1,403,2022-07-27,sold,168
LST00938,AGT104,Rumah,Perumahan Citra Garden Blok D22 No. 59,Tangerang,Banten,13665000000,473,2,1,554,2022-01-24,sold,125
LST00939,AGT103,Rumah,Perumahan Pakuwon Blok A20 No. 58,Semarang,Jawa Tengah,7421000000,454,2,2,562,2024-10-25,active,191
LST00940,AGT122,Rumah,Jl. Pemuda No. 137,Jakarta Barat,DKI Jakarta,12165000000,231,6,3,259,2024-02-25,off_market,70
LST00941,AGT039,Rumah,Jl. Tunjungan No. 112,Tangerang,Banten,613000000,232,6,3,282,2022-04-10,sold,119
LST00942,AGT073,Rumah,Perumahan Pondok Indah Blok F12 No. 33,Tangerang,Banten,1152000000,122,5,4,215,2024-05-21,sold,87
LST00943,AGT076,Rumah,Cluster Mawar Blok A15 No. 42,Surabaya,Jawa Timur,13063000000,479,2,2,524,2023-09-02,active,326
LST00944,AGT010,Rumah,Jl. Sudirman No. 45,Malang,Jawa Timur,10261000000,117,4,1,253,2022-06-22,active,274
LST00945,AGT025,Apartemen,Jl. Wolter Monginsidi No. 249,Bandung,Jawa Barat,1382000000,59,4,2,,2024-07-27,sold,177
LST00946,AGT063,Apartemen,Jl. Asia Afrika No. 10,Bali,Bali,4638000000,167,4,1,,2022-10-28,sold,156
LST00947,AGT026,Vila,Jl. Pemuda No. 103,Tangerang,Banten,13514000000,412,3,3,788,2022-02-15,active,95
LST00948,AGT066,Ruko,Jl. Cikini No. 158,Surabaya,Jawa Timur,2098000000,301,0,1,325,2024-11-18,active,277
LST00949,AGT063,Rumah,Jl. Pemuda No. 71,Surabaya,Jawa Timur,11874000000,469,2,2,615,2023-01-16,active,142
LST00950,AGT129,Apartemen,Jl. Gatot Subroto No. 2,Depok,Jawa Barat,724000000,176,4,1,,2024-04-13,active,107
LST00951,AGT005,Vila,Jl. Kemang Raya No. 25,Jakarta Selatan,DKI Jakarta,14576000000,486,4,4,672,2023-03-30,sold,58
LST00952,AGT005,Ruko,Jl. Tunjungan No. 151,Bekasi,Jawa Barat,6118000000,193,0,1,271,2024-05-11,active,326
LST00953,AGT085,Ruko,Jl. Senopati No. 82,Bandung,Jawa Barat,9671000000,279,0,2,350,2023-12-11,sold,114
LST00954,AGT039,Kavling,Jl. Mahoni No. 173,Tangerang,Banten,2092000000,460,0,0,460,2024-03-09,sold,66
LST00955,AGT104,Ruko,Jl. Wolter Monginsidi No. 22,Surabaya,Jawa Timur,1328000000,372,0,1,452,2023-03-02,sold,136
LST00956,AGT095,Ruko,Jl. Melati No. 40,Surabaya,Jawa Timur,5781000000,229,0,2,286,2022-12-08,off_market,210
LST00957,AGT145,Rumah,Jl. Sudirman No. 97,Jakarta Barat,DKI Jakarta,7570000000,272,2,2,414,2025-01-05,active,68
LST00958,AGT097,Kavling,Perumahan BSD Blok B4 No. 74,Medan,Sumatera Utara,2686000000,143,0,0,143,2023-08-16,active,92
LST00959,AGT041,Rumah,Perumahan BSD Blok D29 No. 77,Bali,Bali,13064000000,458,5,5,562,2023-07-26,active,164
LST00960,AGT093,Kavling,Jl. Kemang Raya No. 129,Jakarta Utara,DKI Jakarta,2781000000,134,0,0,134,2025-01-01,sold,137
LST00961,AGT101,Ruko,Jl. Pahlawan No. 41,Bandung,Jawa Barat,4488000000,286,0,2,382,2022-12-30,sold,103
LST00962,AGT074,Rumah,Perumahan Taman Mas Blok D19 No. 84,Bandung,Jawa Barat,554000000,332,4,4,499,2024-05-06,active,215
LST00963,AGT106,Apartemen,Jl. Solo No. 21,Jakarta Selatan,DKI Jakarta,1897000000,184,1,1,,2024-04-17,sold,6
LST00964,AGT084,Vila,Jl. Asia Afrika No. 6,Jakarta Timur,DKI Jakarta,9190000000,235,7,8,526,2024-03-08,off_market,291
LST00965,AGT050,Rumah,Jl. Jati No. 121,Depok,Jawa Barat,14431000000,142,5,3,327,2023-02-14,sold,83
LST00966,AGT034,Vila,Jl. Sudirman No. 176,Tangerang,Banten,10600000000,183,3,2,528,2024-06-27,active,124
LST00967,AGT046,Ruko,Jl. Senopati No. 224,Jakarta Barat,DKI Jakarta,8359000000,336,0,3,350,2022-11-23,active,126
LST00968,AGT119,Apartemen,Jl. Basuki Rahmat No. 221,Bandung,Jawa Barat,922000000,23,1,2,,2024-02-29,active,37
LST00969,AGT107,Rumah,Jl. Melati No. 113,Surabaya,Jawa Timur,4760000000,426,6,1,609,2024-09-11,sold,16
LST00970,AGT075,Apartemen,Jl. Solo No. 162,Jakarta Selatan,DKI Jakarta,3613000000,32,3,2,,2024-06-20,sold,110
LST00971,AGT032,Ruko,Jl. Tulip No. 185,Jakarta Pusat,DKI Jakarta,2497000000,154,0,2,251,2022-12-13,active,188
LST00972,AGT106,Ruko,Jl. Flamboyan No. 85,Depok,Jawa Barat,6367000000,152,0,1,213,2022-06-01,sold,118
LST00973,AGT126,Ruko,Jl. Senopati No. 202,Jakarta Timur,DKI Jakarta,4809000000,213,0,2,250,2024-07-11,sold,180
LST00974,AGT067,Rumah,Perumahan Citra Garden Blok C1 No. 29,Depok,Jawa Barat,9809000000,200,6,1,394,2024-01-30,active,289
LST00975,AGT093,Rumah,Jl. Basuki Rahmat No. 183,Yogyakarta,DI Yogyakarta,12194000000,209,4,2,354,2024-06-19,sold,173
LST00976,AGT076,Vila,Jl. Thamrin No. 164,Surabaya,Jawa Timur,6060000000,215,4,5,414,2023-04-12,sold,8
LST00977,AGT055,Rumah,Perumahan Graha Famili Blok E24 No. 67,Bali,Bali,10055000000,215,3,3,218,2024-04-11,active,245
LST00978,AGT044,Ruko,Jl. Asia Afrika No. 97,Surabaya,Jawa Timur,6439000000,159,0,3,223,2024-09-20,active,332
LST00979,AGT044,Apartemen,Jl. Mawar No. 172,Bandung,Jawa Barat,4652000000,145,2,2,,2022-05-13,sold,88
LST00980,AGT058,Rumah,Jl. Tulip No. 167,Depok,Jawa Barat,5567000000,165,3,1,236,2023-02-08,active,183
LST00981,AGT128,Rumah,Perumahan Pakuwon Blok A13 No. 81,Bandung,Jawa Barat,8025000000,351,2,1,540,2022-07-22,active,169
LST00982,AGT130,Rumah,Jl. Dahlia No. 249,Bali,Bali,1600000000,198,6,5,387,2022-04-25,sold,115
LST00983,AGT146,Kavling,Perumahan Graha Famili Blok B23 No. 84,Medan,Sumatera Utara,2341000000,206,0,0,206,2023-05-17,active,117
LST00984,AGT117,Apartemen,Jl. Pinang No. 188,Yogyakarta,DI Yogyakarta,1803000000,32,3,3,,2022-05-11,active,68
LST00985,AGT134,Kavling,Perumahan BSD Blok E25 No. 75,Bogor,Jawa Barat,1440000000,111,0,0,111,2024-09-04,active,238
LST00986,AGT026,Ruko,Jl. Basuki Rahmat No. 30,Depok,Jawa Barat,9597000000,106,0,2,187,2024-06-24,sold,22
LST00987,AGT122,Kavling,Jl. Kelapa No. 154,Bandung,Jawa Barat,1008000000,131,0,0,131,2024-09-24,sold,77
LST00988,AGT146,Ruko,Jl. Pahlawan No. 200,Jakarta Selatan,DKI Jakarta,957000000,377,0,2,391,2023-02-03,sold,151
LST00989,AGT117,Rumah,Jl. Jati No. 85,Jakarta Selatan,DKI Jakarta,508000000,188,5,5,257,2024-11-04,sold,124
LST00990,AGT132,Rumah,Perumahan Kelapa Gading Blok F18 No. 65,Bali,Bali,5149000000,390,4,3,526,2023-09-25,active,321
LST00991,AGT113,Rumah,Perumahan Citra Garden Blok D16 No. 21,Jakarta Pusat,DKI Jakarta,2326000000,447,3,2,448,2023-01-02,active,34
LST00992,AGT111,Ruko,Jl. Jati No. 50,Bali,Bali,5791000000,128,0,2,171,2022-08-11,active,391
LST00993,AGT060,Apartemen,Jl. Basuki Rahmat No. 27,Jakarta Barat,DKI Jakarta,2096000000,100,3,2,,2023-09-07,active,313
