inquiry_id,listing_id,agent_id,inquiry_date,contact_method,outcome,response_time_hours
INQ01423,LST00916,AGT056,2023-02-10,WhatsApp,info_sent,9:04
INQ01424,LST00434,AGT136,2025-02-28,WhatsApp,viewing_scheduled,25:03:00
INQ01425,LST00036,AGT042,2023-01-10,WhatsApp,no_response,
INQ01426,LST00930,AGT053,2024-09-10,Telepon,viewing_scheduled,3:04
INQ01427,LST00192,AGT021,2023-03-04,Email,viewing_scheduled,56:08:00
INQ01428,LST00124,AGT116,2022-10-01,WhatsApp,info_sent,27:05:00
INQ01429,LST00102,AGT045,2023-03-09,Telepon,no_response,
INQ01430,LST00160,AGT063,2024-06-16,WhatsApp,info_sent,46:05:00
INQ01431,LST00976,AGT076,2023-04-20,WhatsApp,viewing_scheduled,48:08:00
INQ01432,LST00648,AGT137,2024-04-25,Walk-in,no_response,
INQ01433,LST00987,AGT122,2024-11-26,Email,offer_made,31:04:00
INQ01434,LST00725,AGT062,2023-08-24,Telepon,info_sent,56:01:00
INQ01435,LST00490,AGT099,2024-10-28,WhatsApp,viewing_scheduled,54:03:00
INQ01436,LST00135,AGT006,2024-07-22,WhatsApp,info_sent,70:07:00
INQ01437,LST00157,AGT101,2022-11-09,WhatsApp,offer_made,36:07:00
INQ01438,LST00650,AGT135,2023-07-31,Walk-in,viewing_scheduled,21:01
INQ01439,LST00158,AGT087,2024-07-22,Telepon,offer_made,61:08:00
INQ01440,LST00580,AGT042,2022-11-27,Walk-in,offer_made,71:03:00
INQ01441,LST00647,AGT071,2025-01-12,WhatsApp,deal_closed,69:00:00
INQ01442,LST00415,AGT093,2022-03-03,WhatsApp,info_sent,59:01:00
INQ01443,LST00633,AGT123,2023-04-30,WhatsApp,info_sent,47:03:00
INQ01444,LST00922,AGT036,2022-11-10,WhatsApp,offer_made,56:09:00
INQ01445,LST00491,AGT085,2023-06-06,WhatsApp,offer_made,8:03
INQ01446,LST00057,AGT115,2023-08-15,WhatsApp,offer_made,57:01:00
INQ01447,LST00283,AGT052,2023-12-18,WhatsApp,no_response,
INQ01448,LST00498,AGT001,2024-02-03,WhatsApp,info_sent,61:07:00
INQ01449,LST00973,AGT126,2024-09-27,Walk-in,no_response,
INQ01450,LST00669,AGT128,2023-01-07,WhatsApp,no_response,
INQ01451,LST00014,AGT020,2023-05-08,WhatsApp,deal_closed,27:08:00
INQ01452,LST00411,AGT021,2024-03-25,WhatsApp,viewing_scheduled,56:05:00
INQ01453,LST00680,AGT106,2023-07-14,WhatsApp,viewing_scheduled,59:06:00
INQ01454,LST00485,AGT080,2024-02-17,WhatsApp,no_response,
INQ01455,LST00322,AGT035,2023-09-21,Telepon,no_response,
INQ01456,LST00371,AGT100,2023-08-26,WhatsApp,viewing_scheduled,5:03
INQ01457,LST00179,AGT050,2024-01-06,Email,no_response,
INQ01458,LST00378,AGT067,2022-02-27,WhatsApp,deal_closed,19:03
INQ01459,LST00080,AGT002,2023-12-20,Walk-in,offer_made,24:07:00
INQ01460,LST00439,AGT114,2023-02-02,WhatsApp,viewing_scheduled,67:02:00
INQ01461,LST00094,AGT063,2023-07-07,Email,info_sent,42:06:00
INQ01462,LST00462,AGT074,2022-12-28,WhatsApp,info_sent,4:04
INQ01463,LST00823,AGT006,2022-06-23,WhatsApp,no_response,
INQ01464,LST00260,AGT126,2022-12-01,Telepon,info_sent,48:00:00
INQ01465,LST00073,AGT057,2025-01-14,WhatsApp,no_response,
INQ01466,LST00747,AGT044,2022-05-10,WhatsApp,info_sent,5:04
INQ01467,LST00207,AGT017,2024-04-13,WhatsApp,deal_closed,51:06:00
INQ01468,LST00928,AGT086,2024-06-08,WhatsApp,viewing_scheduled,38:03:00
INQ01469,LST00663,AGT040,2022-04-16,WhatsApp,no_response,
INQ01470,LST00580,AGT042,2023-06-04,Telepon,info_sent,5:04
INQ01471,LST00437,AGT134,2023-12-09,Telepon,info_sent,5:08
INQ01472,LST00617,AGT081,2022-05-03,WhatsApp,viewing_scheduled,47:00:00
INQ01473,LST00692,AGT133,2024-06-01,Telepon,info_sent,50:01:00
INQ01474,LST00987,AGT122,2024-11-30,Telepon,viewing_scheduled,34:03:00
INQ01475,LST00558,AGT104,2022-11-04,WhatsApp,info_sent,60:05:00
INQ01476,LST00959,AGT041,2023-09-17,Email,offer_made,41:02:00
INQ01477,LST00938,AGT104,2022-04-23,Email,info_sent,14:07
INQ01478,LST00618,AGT074,2024-11-08,Email,deal_closed,27:06:00
INQ01479,LST00317,AGT036,2023-12-16,WhatsApp,viewing_scheduled,48:04:00
INQ01480,LST00805,AGT049,2022-07-31,Email,info_sent,13:02
INQ01481,LST00128,AGT004,2024-08-05,WhatsApp,info_sent,8:08
INQ01482,LST00071,AGT147,2024-07-09,WhatsApp,deal_closed,25:02:00
INQ01483,LST00827,AGT028,2023-03-05,WhatsApp,info_sent,40:06:00
INQ01484,LST00468,AGT109,2022-12-10,Telepon,no_response,
INQ01485,LST00729,AGT047,2023-12-10,WhatsApp,no_response,
INQ01486,LST00431,AGT114,2022-11-08,WhatsApp,info_sent,22:03
INQ01487,LST00682,AGT129,2023-09-21,Telepon,viewing_scheduled,28:09:00
INQ01488,LST00587,AGT073,2024-02-09,Email,viewing_scheduled,66:05:00
INQ01489,LST00907,AGT065,2023-09-01,WhatsApp,info_sent,27:08:00
INQ01490,LST00356,AGT069,2024-06-01,Email,no_response,
INQ01491,LST00264,AGT010,2025-02-28,WhatsApp,no_response,
INQ01492,LST00024,AGT046,2025-02-10,WhatsApp,info_sent,22:07
INQ01493,LST00226,AGT143,2023-04-08,WhatsApp,no_response,
INQ01494,LST00603,AGT077,2025-02-28,WhatsApp,info_sent,40:07:00
INQ01495,LST00632,AGT129,2022-02-09,Telepon,viewing_scheduled,5:08
INQ01496,LST00904,AGT031,2025-02-28,Telepon,offer_made,25:08:00
INQ01497,LST00583,AGT067,2024-02-17,WhatsApp,info_sent,14:09
INQ01498,LST00712,AGT078,2024-02-07,Email,viewing_scheduled,51:08:00
INQ01499,LST00184,AGT119,2022-12-05,WhatsApp,no_response,
INQ01500,LST00166,AGT016,2024-12-01,WhatsApp,viewing_scheduled,29:08:00
INQ01501,LST00212,AGT002,2025-02-28,WhatsApp,info_sent,71:01:00
INQ01502,LST00874,AGT017,2025-02-28,Email,info_sent,66:00:00
INQ01503,LST00636,AGT047,2023-09-24,Telepon,deal_closed,24:02:00
INQ01504,LST00403,AGT019,2024-05-10,WhatsApp,info_sent,47:04:00
INQ01505,LST00254,AGT145,2024-08-24,WhatsApp,deal_closed,18:09
INQ01506,LST00923,AGT092,2022-08-12,Walk-in,info_sent,22:02
INQ01507,LST00264,AGT010,2025-02-28,WhatsApp,info_sent,44:01:00
INQ01508,LST00406,AGT115,2023-06-11,Email,viewing_scheduled,17:07
INQ01509,LST00623,AGT068,2022-05-15,Walk-in,info_sent,19:09
INQ01510,LST00462,AGT074,2022-12-22,WhatsApp,viewing_scheduled,63:04:00
INQ01511,LST00899,AGT148,2022-12-12,WhatsApp,no_response,
INQ01512,LST00539,AGT017,2024-08-05,WhatsApp,no_response,
INQ01513,LST00230,AGT016,2023-08-01,Email,info_sent,36:01:00
INQ01514,LST00132,AGT011,2022-09-02,Walk-in,info_sent,71:02:00
INQ01515,LST00686,AGT139,2023-11-17,Email,deal_closed,63:05:00
INQ01516,LST00597,AGT098,2025-01-02,WhatsApp,no_response,
INQ01517,LST00256,AGT100,2024-10-24,WhatsApp,no_response,
INQ01518,LST00916,AGT056,2023-02-24,WhatsApp,no_response,
INQ01519,LST00708,AGT147,2023-10-12,WhatsApp,viewing_scheduled,54:09:00
INQ01520,LST00491,AGT085,2023-07-18,WhatsApp,viewing_scheduled,25:01:00
INQ01521,LST00294,AGT086,2023-06-26,Walk-in,info_sent,26:07:00
INQ01522,LST00484,AGT021,2023-02-15,WhatsApp,deal_closed,9:01
INQ01523,LST00251,AGT047,2022-07-25,WhatsApp,info_sent,20:01
INQ01524,LST00444,AGT134,2022-08-08,WhatsApp,no_response,
INQ01525,LST00152,AGT094,2024-03-26,Email,info_sent,40:08:00
INQ01526,LST00843,AGT021,2024-05-08,WhatsApp,deal_closed,63:00:00
INQ01527,LST00110,AGT148,2024-07-12,Walk-in,no_response,
INQ01528,LST00209,AGT078,2025-02-18,WhatsApp,info_sent,62:02:00
INQ01529,LST00542,AGT057,2024-12-04,Email,info_sent,13:08
INQ01530,LST00597,AGT098,2024-11-30,Email,offer_made,60:05:00
INQ01531,LST00987,AGT122,2024-09-24,Telepon,viewing_scheduled,69:09:00
INQ01532,LST00081,AGT093,2023-12-12,Email,info_sent,68:00:00
INQ01533,LST00268,AGT025,2025-01-15,Telepon,info_sent,13:07
INQ01534,LST00713,AGT139,2023-02-06,WhatsApp,info_sent,16:00
INQ01535,LST00075,AGT028,2024-06-06,Telepon,viewing_scheduled,26:08:00
INQ01536,LST00907,AGT065,2023-10-30,WhatsApp,info_sent,13:08
INQ01537,LST00418,AGT125,2023-10-06,Email,deal_closed,9:09
INQ01538,LST00879,AGT139,2023-11-02,WhatsApp,info_sent,33:00:00
INQ01539,LST00188,AGT135,2024-04-01,WhatsApp,info_sent,47:03:00
INQ01540,LST00020,AGT028,2023-08-21,WhatsApp,offer_made,32:05:00
INQ01541,LST00594,AGT110,2022-05-14,Telepon,deal_closed,49:09:00
INQ01542,LST00821,AGT125,2024-08-18,WhatsApp,viewing_scheduled,59:09:00
INQ01543,LST00034,AGT095,2023-05-20,Email,info_sent,51:02:00
INQ01544,LST00919,AGT134,2024-06-25,Telepon,info_sent,27:05:00
INQ01545,LST00597,AGT098,2024-11-12,WhatsApp,offer_made,6:05
INQ01546,LST00679,AGT004,2023-11-07,Telepon,info_sent,4:07
INQ01547,LST00270,AGT031,2022-05-22,WhatsApp,info_sent,15:00
INQ01548,LST00327,AGT142,2022-02-12,WhatsApp,info_sent,38:07:00
INQ01549,LST00811,AGT053,2022-12-24,WhatsApp,no_response,
INQ01550,LST00168,AGT026,2022-02-19,Telepon,viewing_scheduled,68:00:00
INQ01551,LST00433,AGT074,2023-06-12,WhatsApp,info_sent,32:03:00
INQ01552,LST00345,AGT035,2023-07-07,Walk-in,deal_closed,11:06
INQ01553,LST00206,AGT145,2023-12-15,Telepon,no_response,
INQ01554,LST00639,AGT094,2022-01-27,WhatsApp,no_response,
INQ01555,LST00140,AGT083,2023-02-18,WhatsApp,info_sent,29:00:00
INQ01556,LST00111,AGT098,2024-04-14,WhatsApp,no_response,
INQ01557,LST00236,AGT129,2024-01-25,WhatsApp,info_sent,18:03
INQ01558,LST00480,AGT033,2023-08-13,WhatsApp,deal_closed,49:09:00
INQ01559,LST00687,AGT009,2022-06-02,Telepon,info_sent,67:02:00
INQ01560,LST00011,AGT081,2024-07-05,WhatsApp,no_response,
INQ01561,LST00795,AGT120,2024-04-16,Email,viewing_scheduled,25:01:00
INQ01562,LST00834,AGT130,2023-09-03,WhatsApp,deal_closed,4:02
INQ01563,LST00285,AGT126,2023-08-23,WhatsApp,no_response,
INQ01564,LST00081,AGT093,2024-03-06,WhatsApp,info_sent,52:09:00
INQ01565,LST00570,AGT125,2023-07-19,Telepon,info_sent,17:00
INQ01566,LST00222,AGT148,2022-06-29,Walk-in,no_response,
INQ01567,LST00048,AGT129,2024-05-24,Telepon,info_sent,33:01:00
INQ01568,LST00970,AGT075,2024-09-30,Telepon,deal_closed,57:04:00
INQ01569,LST00940,AGT122,2024-02-27,WhatsApp,viewing_scheduled,51:07:00
INQ01570,LST00981,AGT128,2022-09-01,Email,no_response,
INQ01571,LST00300,AGT086,2025-02-03,WhatsApp,no_response,
INQ01572,LST00450,AGT105,2023-12-18,WhatsApp,info_sent,47:06:00
INQ01573,LST00560,AGT095,2022-05-10,Walk-in,deal_closed,69:00:00
INQ01574,LST00852,AGT046,2023-12-15,Email,offer_made,49:08:00
INQ01575,LST00329,AGT078,2023-05-13,WhatsApp,no_response,
INQ01576,LST00638,AGT060,2022-09-06,WhatsApp,no_response,
INQ01577,LST00396,AGT014,2022-11-26,Email,viewing_scheduled,16:04
INQ01578,LST00894,AGT003,2023-06-05,WhatsApp,offer_made,33:08:00
INQ01579,LST00152,AGT094,2023-09-11,Telepon,no_response,
INQ01580,LST00185,AGT116,2024-05-15,WhatsApp,viewing_scheduled,3:00
INQ01581,LST00979,AGT044,2022-07-26,Email,info_sent,27:08:00
INQ01582,LST00777,AGT091,2025-02-28,WhatsApp,offer_made,18:04
INQ01583,LST00520,AGT009,2023-07-25,Walk-in,no_response,
INQ01584,LST00970,AGT075,2024-07-21,Telepon,info_sent,45:02:00
INQ01585,LST00463,AGT084,2023-11-06,Walk-in,no_response,
INQ01586,LST00814,AGT051,2024-03-30,WhatsApp,no_response,
INQ01587,LST00087,AGT015,2024-12-08,WhatsApp,no_response,
INQ01588,LST00544,AGT045,2025-02-28,Telepon,no_response,
INQ01589,LST00242,AGT033,2023-06-13,Email,viewing_scheduled,30:00:00
INQ01590,LST00941,AGT039,2022-07-14,Email,no_response,
INQ01591,LST00686,AGT139,2023-03-27,Telepon,no_response,
INQ01592,LST00884,AGT028,2023-03-28,Telepon,info_sent,50:00:00
INQ01593,LST00818,AGT063,2023-09-20,Email,no_response,
INQ01594,LST00361,AGT089,2024-05-24,Email,viewing_scheduled,44:05:00
INQ01595,LST00712,AGT078,2024-02-05,WhatsApp,viewing_scheduled,23:00
INQ01596,LST00908,AGT123,2024-09-19,Telepon,no_response,
INQ01597,LST00177,AGT146,2024-09-25,WhatsApp,viewing_scheduled,68:01:00
INQ01598,LST00767,AGT150,2023-06-17,WhatsApp,info_sent,40:02:00
INQ01599,LST00187,AGT065,2024-01-24,WhatsApp,info_sent,61:07:00
INQ01600,LST00154,AGT077,2024-06-26,WhatsApp,info_sent,12:08
INQ01601,LST00696,AGT094,2024-10-07,Email,info_sent,42:06:00
INQ01602,LST00662,AGT022,2023-12-29,WhatsApp,info_sent,53:03:00
INQ01603,LST00002,AGT052,2025-02-28,WhatsApp,info_sent,21:03
INQ01604,LST00454,AGT036,2024-04-22,WhatsApp,viewing_scheduled,60:05:00
INQ01605,LST00512,AGT070,2024-02-12,WhatsApp,info_sent,33:05:00
INQ01606,LST00824,AGT072,2022-04-11,WhatsApp,info_sent,44:02:00
INQ01607,LST00387,AGT047,2024-09-14,Email,info_sent,5:02
INQ01608,LST00785,AGT104,2022-09-17,WhatsApp,offer_made,32:03:00
INQ01609,LST00264,AGT010,2025-02-28,Email,info_sent,28:07:00
INQ01610,LST00650,AGT135,2023-08-26,WhatsApp,viewing_scheduled,53:04:00
INQ01611,LST00425,AGT054,2024-10-11,WhatsApp,info_sent,32:06:00
INQ01612,LST00510,AGT022,2022-05-25,WhatsApp,info_sent,11:06
INQ01613,LST00368,AGT011,2022-07-22,WhatsApp,no_response,
INQ01614,LST00429,AGT132,2022-08-15,WhatsApp,info_sent,39:01:00
INQ01615,LST00146,AGT143,2022-09-09,WhatsApp,no_response,
INQ01616,LST00670,AGT038,2022-05-29,Telepon,deal_closed,66:08:00
INQ01617,LST00155,AGT031,2024-02-10,WhatsApp,no_response,
INQ01618,LST00331,AGT111,2022-12-15,WhatsApp,no_response,
INQ01619,LST00156,AGT011,2023-02-10,WhatsApp,info_sent,54:06:00
INQ01620,LST00718,AGT002,2024-09-24,WhatsApp,info_sent,31:04:00
INQ01621,LST00475,AGT021,2024-03-20,Email,info_sent,12:05
INQ01622,LST00638,AGT060,2022-09-20,Email,deal_closed,68:07:00
INQ01623,LST00044,AGT109,2023-01-03,WhatsApp,no_response,
INQ01624,LST00344,AGT131,2023-06-23,Email,viewing_scheduled,2:00
INQ01625,LST00685,AGT027,2023-10-10,WhatsApp,no_response,
INQ01626,LST00200,AGT060,2023-04-22,Walk-in,no_response,
INQ01627,LST00229,AGT146,2022-11-26,Walk-in,no_response,
INQ01628,LST00045,AGT040,2023-10-17,Telepon,viewing_scheduled,61:03:00
INQ01629,LST00230,AGT016,2023-08-03,WhatsApp,offer_made,6:01
INQ01630,LST00871,AGT109,2022-05-12,WhatsApp,info_sent,56:03:00
INQ01631,LST00382,AGT051,2022-05-03,Telepon,offer_made,65:07:00
INQ01632,LST00116,AGT073,2024-02-17,Telepon,no_response,
INQ01633,LST00891,AGT108,2024-06-01,Telepon,info_sent,38:06:00
INQ01634,LST00412,AGT022,2023-09-11,WhatsApp,no_response,
INQ01635,LST00782,AGT047,2024-05-31,WhatsApp,viewing_scheduled,23:06
INQ01636,LST00570,AGT125,2023-04-07,WhatsApp,info_sent,71:02:00
INQ01637,LST00769,AGT090,2024-01-22,Email,no_response,
INQ01638,LST00044,AGT109,2022-12-12,WhatsApp,viewing_scheduled,66:08:00
INQ01639,LST00938,AGT104,2022-05-23,Telepon,viewing_scheduled,46:00:00
INQ01640,LST00492,AGT033,2023-05-28,WhatsApp,viewing_scheduled,23:06
INQ01641,LST00755,AGT034,2024-05-18,Email,info_sent,20:04
INQ01642,LST00892,AGT096,2024-05-12,Walk-in,info_sent,55:08:00
INQ01643,LST00122,AGT100,2023-09-04,Walk-in,no_response,
INQ01644,LST00223,AGT137,2024-10-21,Email,info_sent,8:01
INQ01645,LST00145,AGT026,2023-04-23,WhatsApp,info_sent,5:05
INQ01646,LST00188,AGT135,2023-11-26,WhatsApp,offer_made,4:07
INQ01647,LST00292,AGT086,2024-02-08,Email,info_sent,38:03:00
INQ01648,LST00815,AGT033,2024-01-05,WhatsApp,deal_closed,35:00:00
INQ01649,LST00524,AGT003,2024-08-31,Telepon,deal_closed,62:01:00
INQ01650,LST00887,AGT054,2024-08-16,WhatsApp,viewing_scheduled,62:01:00
INQ01651,LST00458,AGT122,2022-03-19,Walk-in,info_sent,42:04:00
INQ01652,LST00609,AGT131,2023-06-30,WhatsApp,viewing_scheduled,49:08:00
INQ01653,LST00099,AGT021,2025-02-27,WhatsApp,viewing_scheduled,50:03:00
INQ01654,LST00114,AGT021,2024-04-03,WhatsApp,info_sent,63:00:00
INQ01655,LST00433,AGT074,2023-06-13,WhatsApp,deal_closed,49:06:00
INQ01656,LST00173,AGT085,2022-10-10,WhatsApp,no_response,
INQ01657,LST00357,AGT100,2025-01-22,Walk-in,info_sent,38:09:00
INQ01658,LST00199,AGT145,2023-10-09,WhatsApp,info_sent,62:09:00
INQ01659,LST00004,AGT024,2022-08-13,Email,no_response,
INQ01660,LST00335,AGT056,2023-04-29,WhatsApp,info_sent,63:08:00
INQ01661,LST00921,AGT067,2023-02-16,Telepon,offer_made,0:02
INQ01662,LST00364,AGT112,2023-11-16,Email,info_sent,66:06:00
INQ01663,LST00863,AGT121,2025-01-13,Email,info_sent,47:06:00
INQ01664,LST00579,AGT124,2024-06-09,WhatsApp,viewing_scheduled,28:07:00
INQ01665,LST00715,AGT112,2022-05-24,WhatsApp,viewing_scheduled,54:05:00
INQ01666,LST00956,AGT095,2023-02-08,WhatsApp,info_sent,60:08:00
INQ01667,LST00911,AGT016,2023-10-24,Telepon,viewing_scheduled,64:03:00
INQ01668,LST00690,AGT007,2023-09-13,WhatsApp,viewing_scheduled,29:04:00
INQ01669,LST00765,AGT018,2024-09-19,Telepon,info_sent,45:08:00
INQ01670,LST00905,AGT089,2024-04-26,Telepon,deal_closed,59:06:00
INQ01671,LST00413,AGT048,2022-02-07,WhatsApp,viewing_scheduled,7:06
INQ01672,LST00445,AGT109,2023-05-25,WhatsApp,deal_closed,7:09
INQ01673,LST00997,AGT107,2022-03-19,WhatsApp,no_response,
INQ01674,LST00680,AGT106,2023-09-06,WhatsApp,info_sent,64:08:00
INQ01675,LST00735,AGT070,2022-07-29,WhatsApp,offer_made,39:00:00
INQ01676,LST00521,AGT028,2022-09-28,WhatsApp,info_sent,33:03:00
INQ01677,LST00615,AGT095,2024-09-02,Telepon,viewing_scheduled,23:05
INQ01678,LST00961,AGT101,2023-04-06,Walk-in,offer_made,1:05
INQ01679,LST00976,AGT076,2023-04-19,Telepon,info_sent,6:09
INQ01680,LST00045,AGT040,2024-01-02,Walk-in,offer_made,52:01:00
INQ01681,LST00846,AGT051,2022-08-05,WhatsApp,offer_made,64:07:00
INQ01682,LST00552,AGT043,2023-12-19,WhatsApp,offer_made,58:06:00
INQ01683,LST00254,AGT145,2024-07-26,Email,no_response,
INQ01684,LST00479,AGT029,2023-01-09,WhatsApp,no_response,
INQ01685,LST00472,AGT130,2023-09-24,Email,no_response,
INQ01686,LST00361,AGT089,2024-09-26,WhatsApp,viewing_scheduled,61:04:00
INQ01687,LST00659,AGT063,2022-09-25,Telepon,offer_made,21:06
INQ01688,LST00677,AGT015,2023-04-17,WhatsApp,deal_closed,48:07:00
INQ01689,LST00734,AGT150,2025-01-28,Walk-in,no_response,
INQ01690,LST00719,AGT062,2025-02-28,WhatsApp,info_sent,50:01:00
INQ01691,LST00842,AGT063,2024-06-09,Telepon,info_sent,55:00:00
INQ01692,LST00627,AGT096,2023-08-30,WhatsApp,viewing_scheduled,59:07:00
INQ01693,LST00142,AGT066,2023-08-16,Telepon,info_sent,22:02
INQ01694,LST00520,AGT009,2023-06-21,Telepon,info_sent,24:08:00
INQ01695,LST00229,AGT146,2022-10-23,Email,viewing_scheduled,45:03:00
INQ01696,LST00010,AGT092,2024-02-02,Walk-in,info_sent,63:08:00
INQ01697,LST00594,AGT110,2022-06-12,Email,no_response,
INQ01698,LST00456,AGT007,2022-11-18,Email,viewing_scheduled,10:04
INQ01699,LST00633,AGT123,2023-06-07,WhatsApp,viewing_scheduled,71:02:00
INQ01700,LST00312,AGT093,2024-03-17,Walk-in,viewing_scheduled,41:04:00
INQ01701,LST00406,AGT115,2023-05-21,WhatsApp,viewing_scheduled,0:04
INQ01702,LST00801,AGT065,2023-11-27,Telepon,info_sent,49:04:00
INQ01703,LST00510,AGT022,2022-04-27,Telepon,info_sent,49:04:00
INQ01704,LST00872,AGT115,2024-01-19,WhatsApp,info_sent,19:09
INQ01705,LST00977,AGT055,2024-08-19,WhatsApp,viewing_scheduled,57:08:00
INQ01706,LST00868,AGT064,2024-04-14,WhatsApp,info_sent,33:03:00
INQ01707,LST00296,AGT121,2024-08-09,Telepon,offer_made,24:08:00
INQ01708,LST00409,AGT077,2022-05-27,WhatsApp,info_sent,55:09:00
INQ01709,LST00547,AGT010,2022-04-06,WhatsApp,info_sent,22:08
INQ01710,LST00812,AGT021,2024-11-25,Email,offer_made,37:01:00
INQ01711,LST00404,AGT006,2024-04-15,WhatsApp,info_sent,69:05:00
INQ01712,LST00122,AGT100,2023-07-15,WhatsApp,info_sent,10:01
INQ01713,LST00470,AGT131,2022-07-08,WhatsApp,info_sent,20:09
INQ01714,LST00617,AGT081,2022-04-29,WhatsApp,viewing_scheduled,13:00
INQ01715,LST00548,AGT107,2023-07-04,WhatsApp,info_sent,37:05:00
INQ01716,LST00789,AGT025,2022-05-22,WhatsApp,viewing_scheduled,63:02:00
INQ01717,LST00587,AGT073,2024-03-08,WhatsApp,offer_made,57:09:00
INQ01718,LST00338,AGT134,2024-11-07,WhatsApp,offer_made,58:07:00
INQ01719,LST00565,AGT054,2022-07-23,Email,viewing_scheduled,53:01:00
INQ01720,LST00269,AGT057,2024-10-10,WhatsApp,viewing_scheduled,25:01:00
INQ01721,LST00887,AGT054,2024-09-01,WhatsApp,no_response,
INQ01722,LST00948,AGT066,2025-02-28,WhatsApp,no_response,
INQ01723,LST00049,AGT008,2022-10-23,WhatsApp,no_response,
INQ01724,LST00696,AGT094,2024-10-10,Walk-in,info_sent,54:07:00
INQ01725,LST00413,AGT048,2022-02-06,Email,deal_closed,43:00:00
INQ01726,LST00661,AGT022,2024-03-08,WhatsApp,info_sent,28:00:00
INQ01727,LST00100,AGT081,2024-04-29,WhatsApp,deal_closed,40:07:00
INQ01728,LST00846,AGT051,2022-08-23,Telepon,offer_made,60:08:00
INQ01729,LST00302,AGT074,2023-07-05,Telepon,viewing_scheduled,3:08
INQ01730,LST00780,AGT080,2023-02-12,Walk-in,no_response,
INQ01731,LST00670,AGT038,2022-05-21,Telepon,viewing_scheduled,11:07
INQ01732,LST00900,AGT060,2022-06-29,WhatsApp,no_response,
INQ01733,LST00116,AGT073,2024-03-21,Walk-in,info_sent,30:09:00
INQ01734,LST00910,AGT046,2024-08-28,WhatsApp,info_sent,19:06
INQ01735,LST00303,AGT138,2023-05-22,WhatsApp,no_response,
INQ01736,LST00616,AGT074,2024-02-17,WhatsApp,info_sent,34:09:00
INQ01737,LST00682,AGT129,2023-06-05,WhatsApp,viewing_scheduled,65:00:00
INQ01738,LST00411,AGT021,2024-03-20,WhatsApp,info_sent,67:07:00
INQ01739,LST00387,AGT047,2024-07-30,Walk-in,no_response,
INQ01740,LST00120,AGT074,2022-03-01,WhatsApp,viewing_scheduled,43:00:00
INQ01741,LST00894,AGT003,2023-06-15,WhatsApp,info_sent,67:01:00
INQ01742,LST00787,AGT053,2023-09-29,WhatsApp,info_sent,9:01
INQ01743,LST00009,AGT107,2024-08-04,WhatsApp,info_sent,67:01:00
INQ01744,LST00664,AGT140,2022-03-28,WhatsApp,viewing_scheduled,57:01:00
INQ01745,LST00265,AGT005,2022-10-01,WhatsApp,viewing_scheduled,64:09:00
INQ01746,LST00311,AGT023,2023-01-27,WhatsApp,offer_made,56:06:00
INQ01747,LST00382,AGT051,2022-04-15,Email,viewing_scheduled,23:06
INQ01748,LST00099,AGT021,2024-11-12,Telepon,info_sent,22:06
INQ01749,LST00501,AGT057,2023-01-06,WhatsApp,info_sent,24:00:00
INQ01750,LST00357,AGT100,2025-02-02,WhatsApp,info_sent,50:05:00
INQ01751,LST00883,AGT028,2024-09-17,WhatsApp,deal_closed,18:00
INQ01752,LST00131,AGT061,2023-05-14,WhatsApp,no_response,
INQ01753,LST00952,AGT005,2025-01-07,WhatsApp,deal_closed,46:01:00
INQ01754,LST00649,AGT070,2025-02-28,Telepon,info_sent,30:07:00
INQ01755,LST00278,AGT112,2025-02-28,Email,viewing_scheduled,52:07:00
INQ01756,LST00633,AGT123,2023-05-05,Telepon,info_sent,51:03:00
INQ01757,LST00329,AGT078,2023-06-19,WhatsApp,info_sent,13:01
INQ01758,LST00685,AGT027,2023-09-09,WhatsApp,offer_made,60:06:00
INQ01759,LST00144,AGT069,2025-01-13,WhatsApp,no_response,
INQ01760,LST00416,AGT049,2025-01-15,Telepon,info_sent,35:03:00
INQ01761,LST00630,AGT069,2024-05-11,Telepon,no_response,
INQ01762,LST00057,AGT115,2023-08-19,WhatsApp,viewing_scheduled,61:03:00
INQ01763,LST00049,AGT008,2023-01-23,WhatsApp,viewing_scheduled,6:08
INQ01764,LST00459,AGT053,2025-02-28,WhatsApp,info_sent,34:00:00
INQ01765,LST00784,AGT078,2024-04-07,Email,info_sent,25:07:00
INQ01766,LST00145,AGT026,2023-03-19,Telepon,viewing_scheduled,52:07:00
INQ01767,LST00874,AGT017,2025-02-28,WhatsApp,no_response,
INQ01768,LST00854,AGT054,2024-04-09,WhatsApp,info_sent,41:08:00
INQ01769,LST00720,AGT082,2024-04-10,Telepon,viewing_scheduled,14:04
INQ01770,LST00297,AGT021,2022-12-13,WhatsApp,no_response,
INQ01771,LST00342,AGT017,2023-06-20,Telepon,viewing_scheduled,38:05:00
INQ01772,LST00228,AGT039,2023-11-29,WhatsApp,viewing_scheduled,15:08
INQ01773,LST00086,AGT057,2024-12-20,Email,info_sent,17:03
INQ01774,LST00660,AGT099,2024-02-14,Email,info_sent,30:08:00
INQ01775,LST00039,AGT024,2024-05-19,Telepon,viewing_scheduled,38:06:00
INQ01776,LST00180,AGT053,2024-08-03,WhatsApp,info_sent,34:06:00
INQ01777,LST00487,AGT113,2022-05-26,WhatsApp,info_sent,59:06:00
INQ01778,LST00446,AGT020,2023-08-11,WhatsApp,offer_made,4:06
